X,Y,Name,Description
124.0100294,10.3085385,Sto. Nino Church,Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: 
123.9927185,10.2850328,Brgy Maribago,Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
123.949770900000019,10.2519287,Point 184,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
125.114933300000018,12.5461437,Palapag Municipal Covered Court,"Town/City: Palapag<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.112766,12.5431537,Palapag Central I Elementary School,"Town/City: Palapag<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.112508500000018,12.5490969,Sumoroy Agro Industrial School (SAIS),"Town/City: Palapag<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.011129100000019,12.570117,Laoang Municipal Hall,"Town/City: Laoang<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: City Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.0312591,12.3381467,Las Navas Municipal Hall,"Town/City: Las Navas<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: City Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.2544188,12.4755012,Mapanas Municipal Gym,"Town/City: Mapanas<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
125.2571011,12.4742703,Mapanas Central School,"Town/City: Mapanas<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.925955500000015,12.5635224,Pambujan Church,"Town/City: Pambujan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.9269426,12.5633339,Pambujan Municipal Hall,"Town/City: Pambujan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.935203799999982,12.5650566,Poblacion 8 Covered Court,"Town/City: Pambujan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.876104,12.5390169,San Roque Municipal Covered Court,"Town/City: San Roque<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.8768389,12.5389174,San Roque Church,"Town/City: San Roque Northern Samar<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
123.9498299,10.2513586,San Roque Parish,"Town/City: Cordova, Cebu<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: "
124.9186465,11.1855669,Municipal Auditorium,"Town/City: Santa Fe<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.3939823,11.5617028,Naval Gym,"Town/City: Naval<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.4013637,11.5649245,Naval Municipal Hall,"Town/City: Naval<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: City Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
123.950747299999989,10.3015611,Lapu-Lapu City District Hospital(6332) 340-0248,Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Hospital<br>Status of Center (Open/Closed): <br>Last Updated: 
124.008875,12.975035,Sorsogon National High School,"Town/City: Sorsogon City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.015884,13.056974,Ambrosio J. Labrador Elementary School (San Juan Elementary School),"Town/City: Sorsogon City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
124.052392200000014,12.9446197,Abuyog Elementary School,Town/City: Sorsogon City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.989296,10.306137,Bangkal Elementary School,Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.990283,10.3069815,Bangkal National High School,"Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:27:47 AM PST"
123.9475822,10.309346,Lapu-Lapu City Central School,"Town/City: Lapu-Lapu City <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:32:36 AM PST"
123.974876400000014,10.3253901,Pusok Elementary School,"Town/City: Lapu-Lapu City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:36:16 AM PST"
122.600512499999979,12.3034102,San Fernando Municipal Hall,"Town/City: San Fernando Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: City Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
124.488728600000016,10.2398189,Hingutanan East Church,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: 
124.4872952,10.2404424,Hingotanan Elementary School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.382987700000015,10.133333,Bilangbilangan Daku Elementary School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.4833041,10.2423111,Hingutanan West High School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.599923,12.302451,San Fernando Central Elementary School,"Town/City: San Fernando Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
122.600434,12.303109,San Fernando Parish Church,"Town/City: San Fernando Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
124.45417,10.2475,Bilangbilangan East Primary School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.415558,10.203889,Sagasa Elementary School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.442497,10.161111,Malingin Elementary School,Town/City: Bien Unido<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.144165,9.811944,Behind The Clouds Primary School,Town/City: Batuan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.162415,9.764339,Cabacnitan Elementary School,Town/City: Batuan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.142182,9.790307,Batuan National High School,Town/City: Batuan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.971085,9.754833,Hanopol National High School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.6006573,12.3028652,San Fernando Municipal Auditorium,"Town/City: San Fernando Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: Dec 3, 2014 8:00:00 AM PST"
123.950005,9.741965,Magsija Elementary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.483999,12.391671,Mabulo Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.972191,9.756473,Haguilanan Grande Elementary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.978226,9.794518,Cantomimbo Primary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.967193,9.731232,Cantalid Primary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.948696,9.748148,Congressman Pablo Malasarte National High School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.950678,9.752392,Cabad Candasig Elementary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.031166,9.735546,Baucan Norte Elementary School,Town/City: Balilihan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.893997,9.626,Payahan Primary School,Town/City: Baclayon<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.033945,10.95478,Camoboan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.028043,10.941508,Tabogon Central School Compound,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.009658,10.937117,Kal-anan Nat'l High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.888271,9.626791,Guiwanon Elementary School,Town/City: Baclayon<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.900002,9.783333,Villa Aurora Primary School,Town/City: Antequera<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.415924,9.56304,Tan-awan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.433867,9.524843,Oslob Central Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.87768,9.784956,Obujan-Tagubaas Elementary School,Town/City: Antequera<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.325475,9.655839,Malabuyoc Central Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.328972,9.656475,Looc Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.328972,9.656475,Lombo Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.328973,9.656475,Montaneza Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.328973,9.656475,Cerdena Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.328972,9.656475,Mahanlud Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.575996,9.746,Tanod Elementary School,Town/City: Anda<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.588354,9.779993,Linawan Elementary School,Town/City: Anda<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.64241,10.113742,Liburon Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.473999,10.638,Mc Arthur Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.473999,10.638,Villahermosa Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.473999,10.638,Puertobello Elementary School,Town/City: Tudela<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.572393,9.745229,Anda Central Elementary School,Town/City: Anda<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.443001,9.897,Untaga Elementary School,Town/City: Alicia<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.425491,9.901228,Progreso Elementary School,Town/City: Alicia<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.443984,9.88849,Alicia Technical-Vocational High School,Town/City: Alicia<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.953601,9.633394,Toril Elementary School,Town/City: Alburquerque<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.98333,10.916667,Magsaysay Elementary School,Town/City: Patnongo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.060278,10.984722,Magarang Elementary School,Town/City: Patnongo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.5474296,11.9322624,Caluya National High School,Town/City: Caluya<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.549060400000016,11.9170623,Banago Elementary School,Town/City: Caluya<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.919441,11.769444,San Roque Elementary School,Town/City: Libertad<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.096001,11.722,Luhod-Bayang Elementary School,Town/City: Pandan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.097502,11.722388,Pandan National Vocational High School,Town/City: Pandan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.06778,11.415556,Culasi North Elementary School,Town/City: Culasi<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.48333,11.533333,Tibiao Elementary School,Town/City: Tibiao<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.035004,11.288,Sta. Justa National High School,Town/City: Tibiao<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.052943,11.2205,Barbaza Central School,Town/City: Barbaza<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.151894,11.268731,Igpalge Elementary School,Town/City: Barbaza<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.041557,11.141993,Laua-an Central School,Town/City: Laua-an<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.042606,11.141258,Laua-an National High School,Town/City: Laua-an<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.063326,11.044712,Bugasong Central Elementary School,Town/City: Bugasong<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.066666,11.05,Camangahan Elementary School,Town/City: Bugasong<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.069462,11.039592,Antique Vocational School,Town/City: Bugasong<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.130077,11.004659,Valderrama Central Elementary School,Town/City: Valderrama<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.129166,11.001388,Valderrama National High School,Town/City: Valderrama<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.987122,10.847587,Sinaja-Salvacion Elementary School,Town/City: Belison<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.687955,12.368517,Cajidiocan Central Elementary School,"Town/City: Cajidiocan Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
122.68732,12.367612,Cajidiocan National High School,"Town/City: Cajidiocan Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
122.686023,12.368334,Cajidiocan Town Hall,"Town/City: Cajidiocan Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: City Hall<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
122.686213,12.368066,Santa Barbara Parish Church,"Town/City: Cajidiocan Romblon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Church<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.723735800000014,11.1686342,Bantayan Central School,"Town/City: Bantayan, Cebu<br>Number of Families: 200<br>Number of Individuals Affected: 895<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.716526,11.1714972,BANTAYAN SOUTHERN INSTITUTE,"Town/City: Bantayan, Cebu<br>Number of Families: 47<br>Number of Individuals Affected: 190<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.7537766,11.1654344,ATOP-ATOP ELEMENTARY SCHOOL,"Town/City: Bantayan, Cebu<br>Number of Families: 60<br>Number of Individuals Affected: 238<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.2,13.3667,Ibaba Elementary School,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.135047,13.383118,Baruyan Barangay Hall Complex,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Brgy Hall<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.7316322,11.1528032,Sulangan Elementary School,"Town/City: Bantayan, Cebu<br>Number of Families: 675<br>Number of Individuals Affected: 4110<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
120.954144,13.502023,Aninuan Elementary School,"Town/City: Puerto Galera Oriental Mindoro<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
120.954001,13.500017,Sto. Nino Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
120.952421,13.495409,Puerto Galera National High School,"Town/City: Puerto Galera Oriental Mindoro<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.217783,13.401381,Parang Barangay Hall,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.184106,13.415287,Libis Barangay Hall,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Brgy Hall<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.130692,13.352146,Santa Rita Barangay Hall,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.17265,13.327631,Biga Elementary School,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.197369,13.327395,Managpi Elementary School,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.160086,13.38833,Masipit Elementary School,"Town/City: Calapan City<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
124.034873,12.706215,Irosin Central School,"Town/City: Irosin Sorsogon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
122.116669,10.883333,San Remigio Elementary School,Town/City: San Remigio<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.034148,12.702721,Irosin Municipal Hall,"Town/City: Irosin Sorsogon<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: City Hall<br>Status of Center (Open/Closed): 0<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.7015915,11.2393579,KABAC ELEMENTARY SCHOOL,"Town/City: Bantayan, Cebu<br>Number of Families: 133<br>Number of Individuals Affected: 579<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
123.7067413,11.2243727,PUTI-AN ELEMENTARY SCHOOL,"Town/City: Bantayan, Cebu<br>Number of Families: 73<br>Number of Individuals Affected: 357<br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 4, 2014 8:00:00 AM PST"
121.946991,10.796043,San Angel- Malaiba Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.967076,10.76923,Pantao-Igbonglo Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.945299,10.787738,Mojon Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.958177,10.726022,Ebj Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.955709,10.730515,Maybato Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.93235,10.766186,Canuto B. Pefianco Sr. Elementary School (Madrangca Elementary School),Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.95699,10.76375,Igbonglo Primary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.953558,10.733139,Lugutan Primary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.946351,10.758711,Tubudan Cansadan Elementary School,Town/City: San Jose<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
